DateTime_frmt,sno,i,DateTime,Ask,Bid,tick,sema,lema,slema,o,h,l,c,switch_point,h_line_1,l_line_1,h_line_2,l_line_2,h_line_3,l_line_3,m,b
2021-01-05 05:03:29.707,6936,0,20210105 05:03:29.707,1.22712,1.22708,1.2271,1.227092,1.226997,1.226986,,,,,7,1.2271199541058944,1.2270556185810149,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:31.940,6937,0,20210105 05:03:31.940,1.22713,1.22708,1.227105,1.227092,1.226997,1.226986,,,,,7,1.2271199969369113,1.2270556497703606,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:32.041,6938,0,20210105 05:03:32.041,1.22713,1.22709,1.22711,1.227093,1.226997,1.226987,,,,,7,1.2271200397679285,1.2270556809597064,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:34.752,6939,0,20210105 05:03:34.752,1.22713,1.22708,1.227105,1.227094,1.226997,1.226988,,,,,7,1.2271200825989457,1.2270557121490524,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:34.957,6940,0,20210105 05:03:34.957,1.22712,1.22708,1.2271,1.227094,1.226997,1.226989,,,,,7,1.2271201254299626,1.2270557433383982,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:35.190,6941,0,20210105 05:03:35.190,1.22712,1.22709,1.227105,1.227095,1.226997,1.226989,,,,,7,1.2271201682609798,1.2270557745277442,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:36.524,6942,0,20210105 05:03:36.524,1.22711,1.22709,1.2271,1.227095,1.226997,1.22699,,,,,7,1.227120211091997,1.22705580571709,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:37.436,6943,0,20210105 05:03:37.436,1.22712,1.22709,1.227105,1.227096,1.226997,1.226991,,,,,7,1.227120253923014,1.227055836906436,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:37.537,6944,0,20210105 05:03:37.537,1.22713,1.22709,1.22711,1.227096,1.226997,1.226992,,,,,7,1.2271202967540311,1.2270558680957817,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:37.638,6945,0,20210105 05:03:37.638,1.22712,1.22709,1.227105,1.227097,1.226997,1.226993,,,,,7,1.2271203395850483,1.2270558992851277,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:38.233,6946,0,20210105 05:03:38.233,1.22712,1.22708,1.2271,1.227097,1.226997,1.226993,,,,,7,1.2271203824160655,1.2270559304744735,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:39.089,6947,0,20210105 05:03:39.089,1.22713,1.22708,1.227105,1.227098,1.226997,1.226994,,,,,7,1.2271204252470824,1.2270559616638195,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:39.233,6948,0,20210105 05:03:39.233,1.22713,1.22709,1.22711,1.227098,1.226997,1.226995,,,,,7,1.2271204680780996,1.2270559928531652,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:40.234,6949,0,20210105 05:03:40.234,1.22713,1.22708,1.227105,1.227099,1.226997,1.226995,,,,,7,1.2271205109091168,1.2270560240425112,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:40.506,6950,0,20210105 05:03:40.506,1.22712,1.22708,1.2271,1.227099,1.226997,1.226996,,,,,7,1.2271205537401337,1.227056055231857,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:41.660,6951,0,20210105 05:03:41.660,1.22713,1.22708,1.227105,1.227099,1.226997,1.226997,,,,,7,1.227120596571151,1.227056086421203,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:42.585,6952,0,20210105 05:03:42.585,1.22712,1.22708,1.2271,1.2271,1.226998,1.226998,,,,,7,1.227120639402168,1.2270561176105488,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:43.097,6953,0,20210105 05:03:43.097,1.22711,1.22708,1.227095,1.2271,1.226998,1.226998,,,,,7,1.227120682233185,1.2270561487998948,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:44.223,6954,0,20210105 05:03:44.223,1.22712,1.22708,1.2271,1.2271,1.226998,1.226999,,,,,7,1.2271207250642022,1.2270561799892405,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:46.803,6955,0,20210105 05:03:46.803,1.22713,1.22708,1.227105,1.2271,1.226998,1.227,,,,,7,1.2271207678952194,1.2270562111785865,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:48.259,6956,0,20210105 05:03:48.259,1.22712,1.22708,1.2271,1.2271,1.226998,1.227,,,,,7,1.2271208107262364,1.2270562423679323,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:51.364,6957,0,20210105 05:03:51.364,1.22711,1.22708,1.227095,1.2271,1.226998,1.227001,,,,,7,1.2271208535572535,1.227056273557278,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:58.440,6958,0,20210105 05:03:58.440,1.2271,1.22708,1.22709,1.2271,1.226998,1.227002,,,,,7,1.2271208963882707,1.227056304746624,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:58.627,6959,0,20210105 05:03:58.627,1.2271,1.22707,1.227085,1.227099,1.226998,1.227002,,,,,7,1.2271209392192877,1.2270563359359699,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:58.730,6960,0,20210105 05:03:58.730,1.22708,1.22707,1.227075,1.227099,1.226998,1.227003,,,,,7,1.2271209820503048,1.2270563671253158,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:58.832,6961,0,20210105 05:03:58.832,1.22708,1.22705,1.227065,1.227098,1.226998,1.227003,,,1.227065,,7,1.227121024881322,1.2270563983146616,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:59.038,6962,0,20210105 05:03:59.038,1.2271,1.22705,1.227075,1.227097,1.226998,1.227004,,,,,7,1.227121067712339,1.2270564295040076,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:03:59.190,6963,0,20210105 05:03:59.190,1.2271,1.22706,1.22708,1.227096,1.226998,1.227004,,,,1.22708,7,1.2271211105433562,1.2270564606933534,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:03.786,6964,0,20210105 05:04:03.786,1.22711,1.22706,1.227085,1.227096,1.226998,1.227005,1.227085,,,,7,1.2271211533743733,1.2270564918826994,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:07.184,6965,0,20210105 05:04:07.184,1.22712,1.22707,1.227095,1.227096,1.226998,1.227005,,,,,7,1.2271211962053903,1.2270565230720452,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:07.488,6966,0,20210105 05:04:07.488,1.22713,1.22707,1.2271,1.227097,1.226998,1.227006,,,,,7,1.2271212390364075,1.2270565542613912,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:07.640,6967,0,20210105 05:04:07.640,1.22713,1.22708,1.227105,1.227097,1.226998,1.227007,,,,,7,1.2271212818674246,1.227056585450737,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:08.456,6968,0,20210105 05:04:08.456,1.22713,1.22709,1.22711,1.227097,1.226998,1.227007,,1.22711,,,7,1.2271213246984418,1.227056616640083,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:16.473,6969,0,20210105 05:04:16.473,1.22711,1.2271,1.227105,1.227098,1.226998,1.227008,,,,,7,1.2271213675294588,1.2270566478294287,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:16.619,6970,0,20210105 05:04:16.619,1.22712,1.22708,1.2271,1.227098,1.226998,1.227008,,,,,7,1.227121410360476,1.2270566790187747,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:17.948,6971,0,20210105 05:04:17.948,1.22712,1.22707,1.227095,1.227098,1.226998,1.227009,,,,,7,1.2271214531914931,1.2270567102081205,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:18.049,6972,0,20210105 05:04:18.049,1.22711,1.22707,1.22709,1.227098,1.226999,1.22701,,,,,7,1.22712149602251,1.2270567413974665,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:20.187,6973,0,20210105 05:04:20.187,1.22709,1.22706,1.227075,1.227097,1.226999,1.22701,,,1.227075,,7,1.2271215388535273,1.2270567725868122,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:20.289,6974,0,20210105 05:04:20.289,1.2271,1.22705,1.227075,1.227096,1.226999,1.22701,,,,,7,1.2271215816845444,1.2270568037761582,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:20.390,6975,0,20210105 05:04:20.390,1.2271,1.22706,1.22708,1.227095,1.226999,1.227011,,,,,7,1.2271216245155614,1.227056834965504,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:25.958,6976,0,20210105 05:04:25.958,1.2271,1.22705,1.227075,1.227095,1.226999,1.227011,,,,,7,1.2271216673465786,1.2270568661548498,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:29.183,6977,0,20210105 05:04:29.183,1.22711,1.22705,1.22708,1.227094,1.226999,1.227012,,,,,7,1.2271217101775957,1.2270568973441958,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:29.362,6978,0,20210105 05:04:29.362,1.2271,1.22707,1.227085,1.227094,1.226999,1.227012,,,,,7,1.2271217530086127,1.2270569285335415,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:32.960,6979,0,20210105 05:04:32.960,1.22711,1.22707,1.22709,1.227093,1.226999,1.227013,,,,,7,1.2271217958396299,1.2270569597228875,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:35.435,6980,0,20210105 05:04:35.435,1.22711,1.22706,1.227085,1.227093,1.226999,1.227013,,,,,7,1.227121838670647,1.2270569909122333,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:04:36.658,6981,0,20210105 05:04:36.658,1.22712,1.22707,1.227095,1.227093,1.226999,1.227014,,,,1.227095,7,1.227121881501664,1.2270570221015793,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:01.696,6982,0,20210105 05:05:01.696,1.22712,1.22708,1.2271,1.227093,1.226999,1.227015,1.2271,1.2271,,,7,1.2271219243326812,1.227057053290925,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:14.677,6983,0,20210105 05:05:14.677,1.22711,1.22708,1.227095,1.227093,1.226999,1.227015,,,,,7,1.2271219671636984,1.227057084480271,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:15.333,6984,0,20210105 05:05:15.333,1.22711,1.22707,1.22709,1.227093,1.226999,1.227016,,,,,7,1.2271220099947153,1.2270571156696168,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:15.435,6985,0,20210105 05:05:15.435,1.2271,1.22707,1.227085,1.227093,1.226999,1.227016,,,,,7,1.2271220528257325,1.2270571468589628,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:19.591,6986,0,20210105 05:05:19.591,1.22708,1.22705,1.227065,1.227092,1.226999,1.227017,,,,,7,1.2271220956567497,1.2270571780483086,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:19.743,6987,0,20210105 05:05:19.743,1.22707,1.22704,1.227055,1.22709,1.226999,1.227017,,,1.227055,,7,1.2271221384877666,1.2270572092376546,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:19.845,6988,0,20210105 05:05:19.845,1.22708,1.22704,1.22706,1.227089,1.226999,1.227017,,,,,7,1.2271221813187838,1.2270572404270004,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:20.922,6989,0,20210105 05:05:20.922,1.22707,1.22704,1.227055,1.227088,1.226999,1.227017,,,,,7,1.227122224149801,1.2270572716163464,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:21.023,6990,0,20210105 05:05:21.023,1.22708,1.22704,1.22706,1.227086,1.226999,1.227018,,,,,7,1.2271222669808182,1.2270573028056921,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:21.125,6991,0,20210105 05:05:21.125,1.22707,1.22704,1.227055,1.227085,1.226999,1.227018,,,,,7,1.2271223098118351,1.2270573339950381,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:26.552,6992,0,20210105 05:05:26.552,1.22708,1.22704,1.22706,1.227084,1.226999,1.227019,,,,,7,1.2271223526428523,1.227057365184384,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:42.706,6993,0,20210105 05:05:42.706,1.22709,1.22704,1.227065,1.227083,1.226999,1.227019,,,,,7,1.2271223954738695,1.22705739637373,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:45.971,6994,0,20210105 05:05:45.971,1.22709,1.22705,1.22707,1.227083,1.227,1.227019,,,,,7,1.2271224383048864,1.2270574275630757,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:46.072,6995,0,20210105 05:05:46.072,1.22709,1.22706,1.227075,1.227082,1.227,1.22702,,,,,7,1.2271224811359036,1.2270574587524214,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:46.174,6996,0,20210105 05:05:46.174,1.22709,1.22705,1.22707,1.227082,1.227,1.22702,,,,,7,1.2271225239669208,1.2270574899417674,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:50.431,6997,0,20210105 05:05:50.431,1.22709,1.22704,1.227065,1.227081,1.227,1.227021,,,,,7,1.2271225667979377,1.2270575211311132,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:50.533,6998,0,20210105 05:05:50.533,1.22707,1.22705,1.22706,1.22708,1.227,1.227021,,,,,7,1.227122609628955,1.2270575523204592,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:53.694,6999,0,20210105 05:05:53.694,1.22707,1.22704,1.227055,1.227079,1.227,1.227021,,,,,7,1.227122652459972,1.227057583509805,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:53.882,7000,0,20210105 05:05:53.882,1.22707,1.22705,1.22706,1.227078,1.227,1.227021,,,,,7,1.227122695290989,1.227057614699151,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:53.983,7001,0,20210105 05:05:53.983,1.22707,1.22704,1.227055,1.227077,1.227,1.227022,,,,,7,1.2271227381220062,1.2270576458884968,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:05:54.209,7002,0,20210105 05:05:54.209,1.22707,1.22705,1.22706,1.227076,1.227,1.227022,,,,1.22706,7,1.2271227809530234,1.2270576770778427,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:00.709,7003,0,20210105 05:06:00.709,1.22709,1.22706,1.227075,1.227076,1.227,1.227022,1.227075,,1.227075,,7,1.2271228237840404,1.2270577082671885,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:00.810,7004,0,20210105 05:06:00.810,1.22709,1.22707,1.22708,1.227076,1.227,1.227023,,,,,7,1.2271228666150575,1.2270577394565345,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:01.013,7005,0,20210105 05:06:01.013,1.22711,1.22708,1.227095,1.227077,1.227,1.227023,,,,,7,1.2271229094460747,1.2270577706458803,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:01.115,7006,0,20210105 05:06:01.115,1.22709,1.22707,1.22708,1.227077,1.227,1.227024,,,,,7,1.2271229522770917,1.2270578018352263,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:01.854,7007,0,20210105 05:06:01.854,1.22711,1.22708,1.227095,1.227077,1.227,1.227024,,,,,7,1.2271229951081088,1.227057833024572,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:03.282,7008,0,20210105 05:06:03.282,1.22712,1.22708,1.2271,1.227078,1.227,1.227025,,,,,7,1.227123037939126,1.227057864213918,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:11.527,7009,0,20210105 05:06:11.527,1.22709,1.22707,1.22708,1.227078,1.227,1.227025,,,,,7,1.227123080770143,1.2270578954032638,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:12.247,7010,0,20210105 05:06:12.247,1.22712,1.22708,1.2271,1.227079,1.227,1.227026,,,,,7,1.2271231236011602,1.2270579265926098,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:13.211,7011,0,20210105 05:06:13.211,1.22712,1.22707,1.227095,1.227079,1.227,1.227027,,,,,7,1.2271231664321773,1.2270579577819556,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:13.262,7012,0,20210105 05:06:13.262,1.22709,1.22707,1.22708,1.227079,1.227,1.227027,,,,,7,1.2271232092631945,1.2270579889713016,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:14.674,7013,0,20210105 05:06:14.674,1.22711,1.22709,1.2271,1.22708,1.227,1.227028,,,,,7,1.2271232520942115,1.2270580201606474,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:15.804,7014,0,20210105 05:06:15.804,1.22712,1.22709,1.227105,1.227081,1.227,1.227028,,,,,7,1.2271232949252286,1.2270580513499931,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:15.906,7015,0,20210105 05:06:15.906,1.22713,1.22709,1.22711,1.227082,1.227001,1.227029,,,,,7,1.2271233377562458,1.2270580825393391,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:18.125,7016,0,20210105 05:06:18.125,1.22713,1.2271,1.227115,1.227083,1.227001,1.227029,,,,,7,1.2271233805872628,1.227058113728685,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:25.529,7017,0,20210105 05:06:25.529,1.22714,1.2271,1.22712,1.227084,1.227001,1.22703,,1.22712,,,7,1.22712342341828,1.227058144918031,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:32.900,7018,0,20210105 05:06:32.900,1.22713,1.2271,1.227115,1.227085,1.227001,1.22703,,,,,7,1.2271234662492971,1.2270581761073767,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:40.382,7019,0,20210105 05:06:40.382,1.22713,1.22709,1.22711,1.227086,1.227001,1.227031,,,,,7,1.227123509080314,1.2270582072967227,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:43.286,7020,0,20210105 05:06:43.286,1.22713,1.2271,1.227115,1.227087,1.227001,1.227032,,,,,7,1.2271235519113313,1.2270582384860684,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:47.466,7021,0,20210105 05:06:47.466,1.22714,1.2271,1.22712,1.227089,1.227001,1.227032,,,,,7,1.2271235947423484,1.2270582696754144,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:50.942,7022,0,20210105 05:06:50.942,1.22713,1.2271,1.227115,1.22709,1.227001,1.227033,,,,,7,1.2271236375733654,1.2270583008647602,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:51.044,7023,0,20210105 05:06:51.044,1.22713,1.22709,1.22711,1.227091,1.227001,1.227033,,,,,7,1.2271236804043826,1.2270583320541062,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:06:56.556,7024,0,20210105 05:06:56.556,1.22712,1.22709,1.227105,1.227091,1.227001,1.227034,,,,1.227105,7,1.2271237232353998,1.227058363243452,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:00.083,7025,0,20210105 05:07:00.083,1.22713,1.2271,1.227115,1.227092,1.227001,1.227034,1.227115,,,,7,1.2271237660664167,1.227058394432798,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:12.470,7026,0,20210105 05:07:12.470,1.22714,1.22711,1.227125,1.227093,1.227001,1.227035,,1.227125,,,7,1.2271238088974339,1.2270584256221437,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:12.774,7027,0,20210105 05:07:12.774,1.22713,1.2271,1.227115,1.227094,1.227001,1.227035,,,,,7,1.227123851728451,1.2270584568114897,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:13.128,7028,0,20210105 05:07:13.128,1.22713,1.22709,1.22711,1.227095,1.227001,1.227036,,,,,7,1.227123894559468,1.2270584880008355,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:15.374,7029,0,20210105 05:07:15.374,1.22712,1.22709,1.227105,1.227095,1.227001,1.227036,,,,,7,1.2271239373904852,1.2270585191901815,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:16.035,7030,0,20210105 05:07:16.035,1.22712,1.22708,1.2271,1.227095,1.227001,1.227037,,,,,7,1.2271239802215024,1.2270585503795273,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:31.727,7031,0,20210105 05:07:31.727,1.22711,1.22708,1.227095,1.227095,1.227001,1.227037,,,,,7,1.2271240230525193,1.2270585815688733,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:33.154,7032,0,20210105 05:07:33.154,1.22711,1.22707,1.22709,1.227095,1.227002,1.227038,,,,,7,1.2271240658835365,1.227058612758219,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:33.256,7033,0,20210105 05:07:33.256,1.22711,1.22709,1.2271,1.227095,1.227002,1.227038,,,,,7,1.2271241087145537,1.2270586439475648,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:33.359,7034,0,20210105 05:07:33.359,1.22712,1.22708,1.2271,1.227095,1.227002,1.227039,,,,,7,1.2271241515455709,1.2270586751369108,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:33.468,7035,0,20210105 05:07:33.468,1.22712,1.22709,1.227105,1.227096,1.227002,1.227039,,,,,7,1.2271241943765878,1.2270587063262566,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:33.854,7036,0,20210105 05:07:33.854,1.22712,1.22708,1.2271,1.227096,1.227002,1.22704,,,,,7,1.227124237207605,1.2270587375156026,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:34.034,7037,0,20210105 05:07:34.034,1.22712,1.22709,1.227105,1.227097,1.227002,1.22704,,,,,7,1.2271242800386222,1.2270587687049483,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:35.481,7038,0,20210105 05:07:35.481,1.22712,1.22708,1.2271,1.227097,1.227002,1.227041,,,,,7,1.2271243228696391,1.2270587998942943,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:37.494,7039,0,20210105 05:07:37.494,1.22712,1.22707,1.227095,1.227097,1.227002,1.227041,,,,,7,1.2271243657006563,1.2270588310836401,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:38.451,7040,0,20210105 05:07:38.451,1.22711,1.22707,1.22709,1.227097,1.227002,1.227041,,,,,7,1.2271244085316735,1.227058862272986,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:38.553,7041,0,20210105 05:07:38.553,1.2271,1.22707,1.227085,1.227096,1.227002,1.227042,,,,,7,1.2271244513626904,1.2270588934623319,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:39.611,7042,0,20210105 05:07:39.611,1.22709,1.22707,1.22708,1.227095,1.227002,1.227042,,,1.22708,,7,1.2271244941937076,1.2270589246516779,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:39.909,7043,0,20210105 05:07:39.909,1.22711,1.22706,1.227085,1.227095,1.227002,1.227043,,,,,7,1.2271245370247248,1.2270589558410236,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:40.011,7044,0,20210105 05:07:40.011,1.22711,1.22707,1.22709,1.227095,1.227002,1.227043,,,,,7,1.2271245798557417,1.2270589870303696,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:40.112,7045,0,20210105 05:07:40.112,1.22711,1.22708,1.227095,1.227095,1.227002,1.227043,,,,,7,1.227124622686759,1.2270590182197154,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:41.717,7046,0,20210105 05:07:41.717,1.22712,1.22708,1.2271,1.227095,1.227002,1.227044,,,,,7,1.227124665517776,1.2270590494090614,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:54.662,7047,0,20210105 05:07:54.662,1.2271,1.22709,1.227095,1.227096,1.227002,1.227044,,,,,7,1.227124708348793,1.2270590805984072,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:57.019,7048,0,20210105 05:07:57.019,1.22712,1.22708,1.2271,1.227096,1.227002,1.227045,,,,,7,1.2271247511798102,1.2270591117877532,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:57.957,7049,0,20210105 05:07:57.957,1.22712,1.22709,1.227105,1.227096,1.227002,1.227045,,,,,7,1.2271247940108274,1.227059142977099,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:07:58.059,7050,0,20210105 05:07:58.059,1.22712,1.2271,1.22711,1.227097,1.227002,1.227046,,,,1.22711,7,1.2271248368418444,1.227059174166445,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:08:01.889,7051,0,20210105 05:08:01.889,1.22713,1.2271,1.227115,1.227098,1.227003,1.227046,1.227115,,1.227115,,7,1.2271248796728615,1.2270592053557907,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:08:02.142,7052,0,20210105 05:08:02.142,1.22714,1.22711,1.227125,1.227099,1.227003,1.227047,,,,,7,1.2271249225038787,1.2270592365451365,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:08:02.244,7053,0,20210105 05:08:02.244,1.22714,1.22712,1.22713,1.227101,1.227003,1.227048,,,,,7,1.2271249653348957,1.2270592677344825,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:08:02.350,7054,0,20210105 05:08:02.350,1.22716,1.22712,1.22714,1.227102,1.227003,1.227048,,,,,7,1.2271250081659129,1.2270592989238283,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:08:06.761,7055,0,20210105 05:08:06.761,1.22716,1.22713,1.227145,1.227104,1.227003,1.227049,,,,,7,1.22712505099693,1.2270593301131743,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:08:06.921,7056,0,20210105 05:08:06.921,1.22717,1.22713,1.22715,1.227106,1.227003,1.22705,,,,,7,1.2271250938279472,1.22705936130252,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:08:07.374,7057,0,20210105 05:08:07.374,1.22717,1.22714,1.227155,1.227108,1.227003,1.227051,,,,,7,1.2271251366589642,1.227059392491866,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:08:09.776,7058,0,20210105 05:08:09.776,1.22718,1.22716,1.22717,1.227111,1.227003,1.227051,,,,,7,1.2271251794899813,1.2270594236812118,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:08:09.877,7059,0,20210105 05:08:09.877,1.22719,1.22716,1.227175,1.227113,1.227003,1.227052,,,,,7,1.2271252223209985,1.2270594548705578,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:08:09.980,7060,0,20210105 05:08:09.980,1.2272,1.22719,1.227195,1.227117,1.227003,1.227053,,,,,7,1.2271252651520155,1.2270594860599036,,,,,3.118934587787974e-08,1.2268392892780058
2021-01-05 05:08:10.733,7061,0,20210105 05:08:10.733,1.22722,1.22718,1.2272,1.22712,1.227003,1.227054,,,,,7,1.2271253079830327,1.2270595172492496,,,,,3.118934587787974e-08,1.2268392892780058
