T,O,H,L,C,V
2020-01-29 18:00:00+00:00,109.152,109.224,109.148,109.202,1451.0
2020-01-29 19:00:00+00:00,109.198,109.266,109.033,109.037,4342.0
2020-01-29 20:00:00+00:00,109.039,109.101,108.996,109.06,5932.0
2020-01-29 21:00:00+00:00,109.062,109.086,109.012,109.02,1888.0
2020-01-29 22:00:00+00:00,109.012,109.075,108.996,109.012,685.0
2020-01-29 23:00:00+00:00,109.013,109.064,108.949,108.988,1595.0
2020-01-30 00:00:00+00:00,108.989,109.046,108.934,108.969,3639.0
2020-01-30 01:00:00+00:00,108.97,108.989,108.902,108.95,3359.0
2020-01-30 02:00:00+00:00,108.95,108.956,108.87,108.896,3281.0
2020-01-30 03:00:00+00:00,108.898,108.942,108.865,108.878,2764.0
2020-01-30 04:00:00+00:00,108.878,108.932,108.845,108.908,1804.0
2020-01-30 05:00:00+00:00,108.906,108.923,108.856,108.92,2024.0
2020-01-30 06:00:00+00:00,108.921,108.959,108.905,108.905,1623.0
2020-01-30 07:00:00+00:00,108.904,108.928,108.808,108.864,5743.0
2020-01-30 08:00:00+00:00,108.866,108.909,108.818,108.883,5192.0
2020-01-30 09:00:00+00:00,108.884,108.977,108.866,108.903,3629.0
2020-01-30 10:00:00+00:00,108.904,108.953,108.888,108.924,2704.0
2020-01-30 11:00:00+00:00,108.926,108.927,108.847,108.894,2500.0
2020-01-30 12:00:00+00:00,108.896,108.897,108.767,108.784,3480.0
2020-01-30 13:00:00+00:00,108.782,108.936,108.773,108.899,5379.0
2020-01-30 14:00:00+00:00,108.9,109.012,108.852,108.903,5692.0
2020-01-30 15:00:00+00:00,108.902,108.956,108.65,108.673,6644.0
2020-01-30 16:00:00+00:00,108.672,108.802,108.661,108.746,4980.0
2020-01-30 17:00:00+00:00,108.748,108.782,108.584,108.606,5462.0
2020-01-30 18:00:00+00:00,108.608,108.68,108.588,108.634,3548.0
2020-01-30 19:00:00+00:00,108.634,108.858,108.61,108.767,10420.0
2020-01-30 20:00:00+00:00,108.768,108.918,108.762,108.912,8192.0
2020-01-30 21:00:00+00:00,108.911,108.999,108.906,108.96,2027.0
2020-01-30 22:00:00+00:00,108.964,108.969,108.923,108.936,362.0
2020-01-30 23:00:00+00:00,108.938,108.943,108.879,108.893,1521.0
2020-01-31 00:00:00+00:00,108.892,109.071,108.89,109.052,4012.0
2020-01-31 01:00:00+00:00,109.051,109.135,109.012,109.054,4439.0
2020-01-31 02:00:00+00:00,109.055,109.11,109.05,109.06,3211.0
2020-01-31 03:00:00+00:00,109.061,109.127,109.026,109.075,1917.0
2020-01-31 04:00:00+00:00,109.074,109.09,109.048,109.089,958.0
2020-01-31 05:00:00+00:00,109.088,109.104,109.058,109.074,1305.0
2020-01-31 06:00:00+00:00,109.074,109.076,109.006,109.036,1698.0
2020-01-31 07:00:00+00:00,109.038,109.086,109.023,109.052,2312.0
2020-01-31 08:00:00+00:00,109.052,109.071,109.002,109.021,3039.0
2020-01-31 09:00:00+00:00,109.02,109.033,108.925,108.97,2764.0
2020-01-31 10:00:00+00:00,108.968,108.989,108.89,108.948,3236.0
2020-01-31 11:00:00+00:00,108.946,108.982,108.916,108.917,2638.0
2020-01-31 12:00:00+00:00,108.918,108.965,108.914,108.964,2055.0
2020-01-31 13:00:00+00:00,108.964,108.968,108.826,108.852,3494.0
2020-01-31 14:00:00+00:00,108.853,108.888,108.722,108.758,5131.0
2020-01-31 15:00:00+00:00,108.756,108.774,108.357,108.403,8440.0
2020-01-31 16:00:00+00:00,108.406,108.522,108.312,108.506,10299.0
2020-01-31 17:00:00+00:00,108.504,108.526,108.342,108.424,7938.0
2020-01-31 18:00:00+00:00,108.422,108.456,108.328,108.415,5675.0
2020-01-31 19:00:00+00:00,108.417,108.448,108.332,108.35,4641.0
2020-01-31 20:00:00+00:00,108.351,108.422,108.307,108.352,7354.0
2020-01-31 21:00:00+00:00,108.354,108.382,108.335,108.358,1239.0
2020-02-02 22:00:00+00:00,108.432,108.474,108.318,108.352,397.0
2020-02-02 23:00:00+00:00,108.351,108.416,108.327,108.388,4003.0
2020-02-03 00:00:00+00:00,108.389,108.567,108.366,108.49,4580.0
2020-02-03 01:00:00+00:00,108.488,108.582,108.416,108.562,9695.0
2020-02-03 02:00:00+00:00,108.564,108.571,108.473,108.484,4394.0
2020-02-03 03:00:00+00:00,108.482,108.552,108.474,108.546,2859.0
2020-02-03 04:00:00+00:00,108.548,108.552,108.474,108.478,1306.0
2020-02-03 05:00:00+00:00,108.479,108.534,108.478,108.53,1942.0
2020-02-03 06:00:00+00:00,108.528,108.528,108.474,108.524,1744.0
2020-02-03 07:00:00+00:00,108.522,108.7,108.496,108.628,4059.0
2020-02-03 08:00:00+00:00,108.626,108.652,108.464,108.612,6135.0
2020-02-03 09:00:00+00:00,108.614,108.614,108.507,108.507,3994.0
2020-02-03 10:00:00+00:00,108.506,108.53,108.419,108.42,2983.0
2020-02-03 11:00:00+00:00,108.422,108.54,108.419,108.528,2644.0
2020-02-03 12:00:00+00:00,108.526,108.533,108.484,108.512,1681.0
2020-02-03 13:00:00+00:00,108.514,108.578,108.508,108.541,2645.0
2020-02-03 14:00:00+00:00,108.542,108.673,108.484,108.63,4023.0
2020-02-03 15:00:00+00:00,108.631,108.799,108.588,108.712,8950.0
2020-02-03 16:00:00+00:00,108.714,108.732,108.522,108.594,5625.0
2020-02-03 17:00:00+00:00,108.592,108.68,108.553,108.665,3377.0
2020-02-03 18:00:00+00:00,108.666,108.674,108.59,108.672,2766.0
2020-02-03 19:00:00+00:00,108.674,108.694,108.63,108.677,2658.0
2020-02-03 20:00:00+00:00,108.676,108.745,108.661,108.69,2325.0
2020-02-03 21:00:00+00:00,108.688,108.701,108.666,108.683,1004.0
2020-02-03 22:00:00+00:00,108.688,108.714,108.65,108.667,202.0
2020-02-03 23:00:00+00:00,108.666,108.674,108.583,108.619,1327.0
2020-02-04 00:00:00+00:00,108.62,108.658,108.574,108.594,2392.0
2020-02-04 01:00:00+00:00,108.592,108.716,108.55,108.701,5631.0
2020-02-04 02:00:00+00:00,108.7,108.7,108.614,108.666,2754.0
2020-02-04 03:00:00+00:00,108.664,108.782,108.624,108.695,2933.0
2020-02-04 04:00:00+00:00,108.696,108.782,108.695,108.737,1985.0
2020-02-04 05:00:00+00:00,108.738,108.855,108.722,108.815,2535.0
2020-02-04 06:00:00+00:00,108.816,108.935,108.791,108.914,2388.0
2020-02-04 07:00:00+00:00,108.913,108.95,108.829,108.94,3049.0
2020-02-04 08:00:00+00:00,108.941,109.086,108.918,109.034,5138.0
2020-02-04 09:00:00+00:00,109.036,109.131,109.008,109.086,3162.0
2020-02-04 10:00:00+00:00,109.088,109.094,108.98,108.986,2044.0
2020-02-04 11:00:00+00:00,108.984,109.064,108.976,109.032,1801.0
2020-02-04 12:00:00+00:00,109.032,109.141,109.029,109.135,2512.0
2020-02-04 13:00:00+00:00,109.136,109.199,109.069,109.185,3082.0
2020-02-04 14:00:00+00:00,109.184,109.274,109.13,109.252,5259.0
